from_node_id,to_node_id,volume,travel_time
6688,2359,1237.813096,1.17
6688,6689,523.1218296,1.17
6688,6690,849.2812126,1.17
6688,6691,41.74,1.17
6689,6688,488.85,1.17
6689,6690,1213.560508,1.17
6689,6691,363.39,1.17
6689,10732,2620.769774,1.17
6690,6688,167.823096,1.17
6690,6689,570.79,1.17
6690,6694,5015.898807,1.17
6691,6688,581.14,1.17
6691,6689,1526.857944,1.17
6691,12975,2267.19,1.17
6692,2308,482.4736869,1.17
6692,6693,217.5,1.17
6692,6694,20.48,1.17
6692,6695,47.63,1.17
6693,2226,731.4,1.17
6693,6692,280.5767339,1.17
6693,6694,146.3532661,1.17
6693,6695,79.64,1.17
6694,5045,4909.28512,1.17
6694,6692,183.226953,1.17
6694,6693,90.22,1.17
6695,6691,3970.057944,1.17
6695,6692,18.67,1.17
6695,6693,423.68,1.17
6696,6697,461.9571627,1.17
6696,11134,551.7751545,1.17
6696,11139,60.4,1.17
6697,3899,717.4056095,1.17
6697,6696,524.3651545,1.17
6697,11140,825.1057497,1.17
6698,6262,592.2155045,1.17
6698,6675,823.484557,1.17
6698,6699,782.7365286,1.17
6698,6702,368.3912591,1.17
6699,6698,785.8165285,1.17
6699,6786,702.4144022,1.17
6699,9024,737.1036706,1.17
6699,10588,365.6666581,1.17
6700,3701,86.1,1.17
6700,5068,143.9679891,1.17
6700,11118,646.6268087,1.17
6701,6639,74.43,1.17
6701,9407,0.0,1.17
6701,9409,90.95,1.17
6702,6265,2111.700763,1.17
6702,6698,732.5345055,1.17
6702,6704,252.7814092,1.17
6702,10588,2329.954262,1.17
6703,5414,21.91,1.17
6703,9546,0.0,1.17
6703,9547,30.18,1.17
6704,6270,2052.251147,1.17
6704,6702,531.9557911,1.17
6704,6706,2061.995111,1.17
6704,6707,259.7108249,1.17
6705,4797,0.56,1.17
6705,6605,1.29,1.17
6705,12017,0.24,1.17
6706,6704,2275.073095,1.17
6706,6835,1709.641382,1.17
6706,10588,537.4715508,1.17
6706,10589,961.1693608,1.17
6707,6274,392.3812028,1.17
6707,6704,435.3520537,1.17
6707,8382,731.871206,1.17
6707,10589,283.8931565,1.17
6708,2050,1469.130331,1.17
6708,8327,2076.602414,1.17
6708,12491,300.9868309,1.17
6709,5593,537.69,1.17
6709,6712,3.24,1.17
6710,6711,10.59,1.17
6710,6712,396.39,1.17
6710,9569,302.99,1.17
6711,6710,200.01,1.17
6711,9578,101.69,1.17
6712,6709,307.51,1.17
6712,6710,113.57,1.17
6712,7070,92.12,1.17
6713,2232,335.8726212,1.17
6713,6734,2297.542722,1.17
6713,11506,1301.455832,1.17
6714,8656,23.84,1.17
6714,9264,19.55,1.17
6715,6716,0.0,1.17
6715,6717,1624.076652,1.17
6715,9263,759.7471545,1.17
6716,6715,759.7471545,1.17
6716,9861,0.0,1.17
6717,6715,0.0,1.17
6717,9275,1807.436099,1.17
6718,4425,593.3960653,1.17
6718,6298,472.3759192,1.17
6718,6721,343.6970586,1.17
6718,6884,587.9523649,1.17
6719,6720,231.0626248,1.17
6719,9269,656.7732957,1.17
6719,9278,506.009613,1.17
6719,11934,27.98,1.17
6720,6719,214.3532957,1.17
6720,9268,0.0,1.17
6720,9279,231.0626248,1.17
6721,6312,888.0073727,1.17
6721,6718,295.1583304,1.17
6721,6722,490.3186128,1.17
6721,6888,582.3555796,1.17
6722,4394,493.4863868,1.17
6722,6341,680.5422029,1.17
6722,6721,562.2402571,1.17
6722,6724,706.0458352,1.17
6723,5169,138.6596491,1.17
6723,10421,509.7486906,1.17
6723,10427,400.0463079,1.17
6723,12793,493.1992744,1.17
6724,6722,750.2094396,1.17
6724,6892,1350.919998,1.17
6724,10591,343.1675315,1.17
6725,2451,505.2541483,1.17
6725,4394,461.1220767,1.17
6725,6367,504.3045966,1.17
6725,6726,649.3155161,1.17
6726,6725,397.6223272,1.17
6726,6732,418.3675496,1.17
6726,6896,558.8453163,1.17
6726,10591,775.7914972,1.17
6727,6728,1431.727401,1.17
6727,7721,2061.424834,1.17
6727,10400,1969.298018,1.17
6728,2277,321.9881237,1.17
6728,6727,1452.833584,1.17
6728,7725,1921.977809,1.17
6728,7727,1178.923388,1.17
6729,2451,2391.835962,1.17
6729,2453,624.1261247,1.17
6729,6367,608.5254876,1.17
6729,6369,2168.752562,1.17
6730,6731,264.594745,1.17
6730,7731,1688.880038,1.17
6730,7739,602.8905638,1.17
6730,10401,76.6331389,1.17
6731,5205,264.594745,1.17
6731,6730,77.78,1.17
6731,7751,453.5109166,1.17
6731,10402,67.13,1.17
6732,2451,2523.466177,1.17
6732,6726,290.5429329,1.17
6732,12189,2618.545488,1.17
6733,7761,1326.064876,1.17
6733,8198,1707.5887,1.17
6733,10403,177.7746267,1.17
6733,10404,393.41,1.17
6734,2267,2324.076063,1.17
6734,6713,924.8658324,1.17
6734,9751,2459.118403,1.17
6735,5880,1569.212627,1.17
6735,6736,61.75791694,1.17
6735,7768,3252.52035,1.17
6735,10404,217.857652,1.17
6736,6735,324.110279,1.17
6736,6737,40.24791694,1.17
6736,7773,2067.836828,1.17
6736,10405,2111.56367,1.17
6737,6736,122.1726271,1.17
6737,7433,40.24791694,1.17
6737,7775,0.0,1.17
6737,9155,527.5963203,1.17
6738,2407,352.9914737,1.17
6738,7656,827.8794431,1.17
6738,7657,563.67,1.17
6738,10392,773.5425168,1.17
6739,9083,140.2734963,1.17
6739,9084,2949.75821,1.17
6739,10954,2404.861076,1.17
6740,6741,37.61,1.17
6740,7660,43.18,1.17
6740,7668,0.0,1.17
6740,10392,693.2854367,1.17
6741,6740,696.7130663,1.17
6741,7667,708.5187724,1.17
6741,10393,1426.91911,1.17
6742,7585,2468.62363,1.17
6742,7587,1657.035045,1.17
6742,10627,423.8721408,1.17
6743,6750,1237.623957,1.17
6743,6759,404.9290866,1.17
6743,8352,368.6747965,1.17
6743,10346,1112.530296,1.17
6744,5208,453.2412891,1.17
6744,7693,0.0,1.17
6745,6746,0.0,1.17
6745,6748,233.1705687,1.17
6745,7690,0.0,1.17
6746,6745,0.0,1.17
6746,7645,0.0,1.17
6747,6746,0.0,1.17
6747,7691,2424.069533,1.17
6748,5209,1689.875746,1.17
6749,2347,2037.92953,1.17
6749,2349,1580.991189,1.17
6750,6743,1138.662394,1.17
6750,6761,430.3655523,1.17
6750,8351,401.6971155,1.17
6750,10350,1311.318626,1.17
6751,6683,3328.788168,1.17
6752,10229,1952.057312,1.17
6752,10238,0.0,1.17
6753,4570,284.22,1.17
6753,5068,66.9678962,1.17
6753,7300,341.4520109,1.17
6754,3836,0.0,1.17
6754,6757,0.0,1.17
6754,11132,1521.983576,1.17
6754,11138,623.3584263,1.17
6755,3908,338.4455662,1.17
6755,4586,0.0,1.17
6755,6756,0.0,1.17
6755,11147,487.5703193,1.17
6756,6755,0.0,1.17
6756,11148,497.1086845,1.17
6756,12648,780.2633717,1.17
6757,3885,0.0,1.17
6757,3889,0.0,1.17
6757,6754,0.0,1.17
6757,6758,0.0,1.17
6758,6757,0.0,1.17
6758,11127,45.28,1.17
6758,11133,17.28,1.17
6759,106,322.44,1.17
6759,6379,2222.123041,1.17
6759,6743,482.9862054,1.17
6759,6761,2226.264181,1.17
6759,8756,473.3923746,1.17
6760,4586,313.7187372,1.17
6760,7013,0.0,1.17
6760,12633,0.0,1.17
6761,6750,467.2738777,1.17
6761,6759,2139.235151,1.17
6761,6917,2496.897371,1.17
6761,10351,247.8089021,1.17
6762,1741,419.68,1.17
6762,2008,500.4,1.17
6762,10229,1049.524118,1.17
6762,10243,546.2401188,1.17
6762,12020,355.85,1.17
6763,112,488.02,1.17
6763,4051,693.6052076,1.17
6763,4305,1932.493492,1.17
6763,6434,1211.822828,1.17
6763,8756,663.7502191,1.17
6764,5767,55.38,1.17
6764,11944,263.65,1.17
6764,12019,134.8546412,1.17
6765,6673,2278.624794,1.17
6765,8528,2306.715425,1.17
6765,12521,2873.480917,1.17
6766,5779,29.29,1.17
6766,6767,148.8246412,1.17
6766,11945,126.6410063,1.17
6766,12019,271.96,1.17
6767,5780,250.81,1.17
6767,6766,293.5510063,1.17
6767,6768,87.22464116,1.17
6767,6775,59.52,1.17
6768,6767,213.93,1.17
6768,6769,87.22464116,1.17
6768,6775,0.0,1.17
6769,5783,157.33,1.17
6769,6768,213.93,1.17
6769,6770,56.11464116,1.17
6769,6778,110.03,1.17
6770,5786,0.0,1.17
6770,6769,180.91,1.17
6770,6807,56.11464116,1.17
6770,12018,0.0,1.17
6771,1742,46.39,1.17
6771,6772,8.25,1.17
6771,6776,42.63,1.17
6771,12019,178.0,1.17
6772,6771,6.96,1.17
6772,6776,213.48,1.17
6772,11945,88.16,1.17
6773,6779,2045.983392,1.17
6773,6783,290.3063154,1.17
6773,8528,2954.716413,1.17
6773,12100,845.977576,1.17
6774,6775,189.21,1.17
6774,6777,85.82,1.17
6774,11945,164.2489937,1.17
6775,6767,189.21,1.17
6775,6768,0.0,1.17
6775,6774,59.52,1.17
6776,6771,84.31,1.17
6776,6772,79.91,1.17
6776,10251,256.11,1.17
6777,6774,353.4589937,1.17
6777,6778,6.57,1.17
6777,6782,79.25,1.17
6778,1743,219.96,1.17
6778,6769,190.35,1.17
6778,6777,110.7589937,1.17
6778,6782,368.41,1.17
6778,12018,348.1,1.17
6779,6773,2377.091333,1.17
6779,8609,3181.779411,1.17
6779,10593,1339.857415,1.17
6779,10859,860.1075503,1.17
6780,6782,404.34,1.17
6780,10251,136.55,1.17
6780,10252,724.86,1.17
6781,6783,530.5257928,1.17
6781,8528,647.2909212,1.17
6781,9052,62.5,1.17
6781,10587,907.4162762,1.17
6782,1749,258.3,1.17
6782,6777,242.7,1.17
6782,6778,282.3,1.17
6782,6780,624.83,1.17
6782,6805,96.03,1.17
6783,6773,663.9340231,1.17
6783,6781,661.1049834,1.17
6783,9257,832.6428252,1.17
6783,10593,642.5606907,1.17
6784,6785,0.0,1.17
6784,12028,0.0,1.17
6785,6784,0.0,1.17
6785,11937,0.0,1.17
6786,6699,684.1633015,1.17
6786,6788,503.5168773,1.17
6786,9052,560.7382022,1.17
6786,12142,317.5510702,1.17
6787,7061,74.4,1.17
6787,11937,148.76,1.17
6787,12027,107.12,1.17
6788,6786,570.9275113,1.17
6788,6802,569.515246,1.17
6788,9257,1933.129642,1.17
6788,12141,1790.480335,1.17
6789,6791,124.09,1.17
6789,6829,81.2,1.17
6789,9883,140.44,1.17
6790,9299,0.0,1.17
6790,9881,203.57,1.17
6790,12026,337.0281463,1.17
6791,6789,51.43,1.17
6791,6792,20.31,1.17
6791,9868,162.88,1.17
6792,6791,38.79,1.17
6792,9361,20.31,1.17
6792,9869,0.0,1.17
6793,6796,84.42,1.17
6793,9297,101.6361691,1.17
6793,9298,24.43,1.17
6793,9299,95.89,1.17
6794,6795,24.43,1.17
6794,9298,22.88,1.17
6795,6794,22.88,1.17
6795,9300,24.43,1.17
6796,6793,174.6461691,1.17
6796,6797,84.42,1.17
6797,6796,174.6461691,1.17
6797,11936,84.42,1.17
6798,9290,182.9173355,1.17
6798,9292,0.0,1.17
6798,9293,360.8778425,1.17
6798,9302,439.897371,1.17
6799,6467,749.3218202,1.17
6799,9290,616.74,1.17
6799,9293,164.2506525,1.17
6800,9253,1353.515783,1.17
6800,11933,1466.737815,1.17
6800,12025,1392.012926,1.17
6801,9855,0.0,1.17
6801,9879,0.0,1.17
6802,6788,442.7114407,1.17
6802,6954,737.9862433,1.17
6802,11952,1691.279192,1.17
6802,12135,988.6109616,1.17
6803,9615,535.7391841,1.17
6803,11937,223.44,1.17
6803,12028,40.25081594,1.17
6804,5397,111.08,1.17
6804,5398,31.59,1.17
6804,12020,203.66,1.17
6805,6782,147.08,1.17
6805,6987,96.03,1.17
6805,11881,0.0,1.17
6806,6831,2162.747101,1.17
6806,6835,181.9343473,1.17
6806,10588,2432.647498,1.17
6806,12142,630.8782906,1.17
6807,6770,180.91,1.17
6807,6953,56.11464116,1.17
6807,11880,0.0,1.17
6808,6809,2755.084099,1.17
6809,7637,2755.084099,1.17
6810,6811,2140.275917,1.17
6811,8875,2140.275917,1.17
6812,5135,706.99,1.17
6813,5132,466.53,1.17
6814,6815,1947.750624,1.17
6815,12954,1947.750624,1.17
6816,6817,3264.656282,1.17
6816,6818,1983.466989,1.17
6817,5144,3535.903915,1.17
6818,6819,1983.466989,1.17
6819,5143,1983.466989,1.17
6820,6821,0.0,1.17
6820,10212,523.231902,1.17
6821,5831,528.7315498,1.17
6821,10213,356.0384502,1.17
6822,6823,0.0,1.17
6822,6826,52.91,1.17
6823,6822,0.0,1.17
6823,6824,0.7,1.17
6823,9285,0.91,1.17
6824,6823,0.91,1.17
6824,6825,0.0,1.17
6824,12026,0.7,1.17
6825,3091,274.5418537,1.17
6825,6824,0.0,1.17
6826,6789,89.01,1.17
6826,6827,0.0,1.17
6827,6826,36.1,1.17
6827,6828,80.1,1.17
6827,9361,146.73,1.17
6828,6827,146.73,1.17
6828,6829,232.5618537,1.17
6828,9881,80.1,1.17
6829,6825,274.5418537,1.17
6829,6828,39.22,1.17
6830,1765,32.47,1.17
6830,7069,34.4,1.17
6830,12012,47.77,1.17
6831,6806,2424.706447,1.17
6831,6838,1423.445989,1.17
6831,10594,1520.517219,1.17
6831,12141,2002.102949,1.17
6832,6833,55.13,1.17
6832,11938,18.11,1.17
6832,12012,13.05,1.17
6833,2974,143.44,1.17
6833,6832,22.85,1.17
6833,6900,26.98,1.17
6834,6855,0.0,1.17
6834,6898,0.0,1.17
6834,11938,0.0,1.17
6835,6706,1874.910163,1.17
6835,6806,438.9525895,1.17
6835,6838,1735.723923,1.17
6835,6865,0.0,1.17
6836,6837,0.0,1.17
6836,6898,0.0,1.17
6836,6899,0.0,1.17
6837,3235,85.76,1.17
6837,6836,0.0,1.17
6837,6840,362.7590613,1.17
6838,6831,1802.922733,1.17
6838,6835,1692.975816,1.17
6838,6847,1309.140661,1.17
6838,6866,1462.833009,1.17
6839,6840,260.91,1.17
6839,6841,16.46,1.17
6839,11939,905.93,1.17
6840,3306,191.8,1.17
6840,6837,85.76,1.17
6840,6839,919.42,1.17
6840,6852,49.44,1.17
6841,6839,18.8,1.17
6841,6902,16.46,1.17
6841,12013,0.0,1.17
6842,6843,466.53,1.17
6842,6846,154.63,1.17
6842,6902,1037.13,1.17
6843,6842,706.99,1.17
6843,6844,0.0,1.17
6843,6845,466.53,1.17
6844,1781,0.0,1.17
6844,6843,706.99,1.17
6845,6843,0.0,1.17
6845,9163,466.53,1.17
6846,1768,69.2,1.17
6846,6842,400.97,1.17
6846,6848,141.24,1.17
6846,12013,7.86,1.17
6847,6838,1334.681836,1.17
6847,10594,2003.702763,1.17
6847,10595,506.4404093,1.17
6847,12179,2085.679525,1.17
6848,6846,294.63,1.17
6848,6849,4.18,1.17
6848,6854,147.55,1.17
6849,6848,6.31,1.17
6849,6850,4.18,1.17
6850,6849,6.31,1.17
6850,6851,12.04,1.17
6850,12013,8.61,1.17
6851,3358,51.38,1.17
6851,6850,14.92,1.17
6851,6853,16.65,1.17
6852,6840,16.65,1.17
6852,6853,49.44,1.17
6853,6851,49.44,1.17
6853,6852,16.65,1.17
6854,6848,298.81,1.17
6854,7026,17.29,1.17
6854,7028,130.26,1.17
6855,6834,0.0,1.17
6855,12012,0.0,1.17
6856,6857,0.0,1.17
6856,6860,523.6862137,1.17
6857,4723,783.678227,1.17
6857,6858,130.56,1.17
6858,4724,0.0,1.17
6858,6857,290.1377206,1.17
6858,6859,140.4,1.17
6858,7531,168.1686761,1.17
6859,4718,983.1760988,1.17
6859,6858,31.11,1.17
6859,11720,920.4476231,1.17
6860,4712,0.0,1.17
6860,6863,935.1862137,1.17
6861,4712,4997.64407,1.17
6862,4714,4057.720133,1.17
6862,6863,281.0401602,1.17
6863,4715,1155.29016,1.17
6863,6862,60.93621374,1.17
6864,4713,948.9097961,1.17
6865,6835,465.0351309,1.17
6865,6866,472.561295,1.17
6865,8380,0.0,1.17
6865,10589,386.279802,1.17
6866,6838,1774.02047,1.17
6866,6865,343.5897861,1.17
6866,8378,1500.368535,1.17
6866,10595,577.1733421,1.17
6867,6868,3625.20187,1.17
6868,2197,3625.20187,1.17
6869,6870,2264.470235,1.17
6870,2299,45.3737088,1.17
6870,2300,2219.096526,1.17
6871,6877,1760.164818,1.17
6871,9084,1481.377308,1.17
6871,9086,1994.910561,1.17
6871,10959,1368.954603,1.17
6872,6873,541.9757352,1.17
6872,12386,2126.653209,1.17
6873,5827,961.8602413,1.17
6873,5887,260.6583056,1.17
6873,6874,1630.981024,1.17
6874,6872,2126.653209,1.17
6874,6873,920.4228117,1.17
6874,10215,568.95,1.17
6875,5886,166.65,1.17
6875,10219,95.63271469,1.17
6876,5878,100.999091,1.17
6876,5966,431.553566,1.17
6876,10224,0.0,1.17
6876,11985,178.22,1.17
6877,3895,371.1909047,1.17
6877,6871,1366.601248,1.17
6877,9086,511.6668705,1.17
6877,10963,1697.779009,1.17
6878,5914,69.04,1.17
6878,5915,55.8140753,1.17
6878,11985,272.38,1.17
6879,6880,913.7046438,1.17
6879,10167,0.0,1.17
6879,11862,1444.68,1.17
6880,6879,1444.68,1.17
6880,11863,1302.224644,1.17
6880,11882,527.4649224,1.17
6881,8267,755.76,1.17
6881,8272,619.2948816,1.17
6881,10961,1713.987599,1.17
6882,6883,583.9920189,1.17
6882,6885,0.0,1.17
6882,8380,385.0186637,1.17
6882,10590,664.4263514,1.17
6883,6882,664.4263514,1.17
6883,6886,1459.172063,1.17
6883,8378,1678.487823,1.17
6883,10596,702.1876428,1.17
6884,6718,780.1613453,1.17
6884,6885,675.9902744,1.17
6884,6888,1496.60158,1.17
6884,10590,2204.912986,1.17
6885,6882,208.0719415,1.17
6885,6884,679.5493255,1.17
6885,6886,679.5797408,1.17
6885,6889,0.0,1.17
6886,6883,1661.184059,1.17
6886,6885,679.5493255,1.17
6886,6887,995.5066125,1.17
6886,6890,1029.426206,1.17
6887,6886,707.9159791,1.17
6887,6891,560.4096149,1.17
6887,10596,408.7034592,1.17
6887,12183,833.5100547,1.17
6888,6721,456.01056,1.17
6888,6884,2125.405006,1.17
6888,6889,843.8556189,1.17
6888,6892,1395.363378,1.17
6889,6885,211.6614079,1.17
6889,6888,706.6999494,1.17
6889,6890,729.3879514,1.17
6889,6893,101.2382012,1.17
6890,6886,1518.99842,1.17
6890,6889,706.6999494,1.17
6890,6891,692.3120225,1.17
6890,6894,906.553679,1.17
6891,2836,1402.796325,1.17
6891,6887,355.3030555,1.17
6891,6890,724.125811,1.17
6891,10597,1407.881962,1.17
6892,4392,1174.855745,1.17
6892,6724,1093.376971,1.17
6892,6888,2034.977455,1.17
6892,6893,747.9300845,1.17
6893,4389,601.8999515,1.17
6893,6889,198.4319415,1.17
6893,6892,722.9082156,1.17
6893,6894,910.2879037,1.17
6894,4388,752.756117,1.17
6894,6890,1341.624102,1.17
6894,6893,857.7346399,1.17
6894,10597,683.7792509,1.17
6895,4387,653.7347314,1.17
6895,4388,708.3717197,1.17
6895,6903,483.1205094,1.17
6895,10597,635.0269333,1.17
6896,4392,1695.320451,1.17
6896,6726,497.3090102,1.17
6896,6897,658.6441073,1.17
6896,10592,1102.124428,1.17
6897,2835,543.7147198,1.17
6897,4391,795.6768825,1.17
6897,6896,763.3569202,1.17
6898,6834,0.0,1.17
6898,6836,0.0,1.17
6899,3033,0.0,1.17
6899,6836,0.0,1.17
6899,11938,0.0,1.17
6900,6460,200.17,1.17
6900,6833,113.78,1.17
6900,7069,105.9291841,1.17
6901,2835,614.9491262,1.17
6901,4388,1173.143343,1.17
6901,6903,601.4735132,1.17
6901,6905,668.7959488,1.17
6902,6841,15.83,1.17
6902,6842,550.33,1.17
6902,11939,1021.3,1.17
6903,6895,459.076025,1.17
6903,6901,630.5156912,1.17
6903,6906,441.0449364,1.17
6903,7895,502.2489139,1.17
6904,2829,2743.46797,1.17
6904,6897,1040.678035,1.17
6904,10592,3159.921543,1.17
6905,2829,2404.668765,1.17
6905,6901,1173.350519,1.17
6905,6906,2383.211601,1.17
6905,12370,464.6585678,1.17
6906,2830,2180.153308,1.17
6906,6903,317.7257619,1.17
6906,6905,2287.960605,1.17
6906,6907,464.0568814,1.17
6907,2826,260.998588,1.17
6907,2842,519.5379055,1.17
6907,6906,412.581475,1.17
6907,12370,534.6812653,1.17
6908,4440,2744.269413,1.17
6908,4443,2140.216447,1.17
6908,6909,282.6212071,1.17
6909,2068,309.87,1.17
6909,6908,248.2506542,1.17
6909,8311,351.5582345,1.17
6909,10605,467.8364792,1.17
6910,9115,1376.263435,1.17
6910,9116,1966.932927,1.17
6910,12042,621.4614959,1.17
6911,6983,1796.271895,1.17
6911,10972,1562.276876,1.17
6911,12089,310.2287046,1.17
6912,2824,31.63362066,1.17
6912,8336,684.9158638,1.17
6913,2823,1357.265423,1.17
6913,8344,1622.397628,1.17
6913,10350,1709.994811,1.17
6914,2823,1186.849466,1.17
6914,6915,1197.625952,1.17
6914,8342,1074.332752,1.17
6914,12757,7.802465827,1.17
6915,2820,1197.625952,1.17
6915,6912,105.84,1.17
6915,6914,1213.440749,1.17
6916,2812,1057.507183,1.17
6916,2813,2194.12601,1.17
6916,2815,1732.503534,1.17
6916,6915,105.84,1.17
6916,12757,702.6975184,1.17
6917,6761,1981.839578,1.17
6917,6919,2403.970027,1.17
6917,7512,411.2890505,1.17
6917,10350,498.4946303,1.17
6918,113,559.87,1.17
6918,6920,2006.348264,1.17
6918,7512,134.2969853,1.17
6918,10351,1793.751196,1.17
6918,12840,137.32,1.17
6919,2818,1827.876026,1.17
6919,6917,1962.207835,1.17
6919,12384,1985.53889,1.17
6920,2819,1946.47869,1.17
6920,6918,1651.203889,1.17
6920,6919,1290.090816,1.17
6920,7512,232.5660979,1.17
6921,6166,603.6478432,1.17
6921,6922,0.22,1.17
6921,6934,324.2389937,1.17
6921,11907,0.56,1.17
6922,6167,18.05,1.17
6922,6921,0.56,1.17
6922,6923,5.26,1.17
6923,6922,18.61,1.17
6923,6935,0.0,1.17
6923,10204,5.26,1.17
6924,2815,1868.60348,1.17
6924,4328,70.83,1.17
6924,6927,2379.221665,1.17
6925,6171,0.0,1.17
6925,6942,0.0,1.17
6925,10204,0.0,1.17
6926,6173,321.3262199,1.17
6926,6943,286.49,1.17
6926,11994,0.0,1.17
6927,2809,2071.692382,1.17
6927,6916,834.6431763,1.17
6927,6924,1854.962302,1.17
6928,6177,0.0,1.17
6928,6947,23.69,1.17
6928,11994,0.0,1.17
6929,2805,1086.891192,1.17
6929,4328,843.7605982,1.17
6929,6927,525.1532817,1.17
6930,6179,50.45,1.17
6930,6994,0.0,1.17
6930,7000,0.0,1.17
6930,11995,0.0,1.17
6931,5759,158.3,1.17
6931,6932,53.88,1.17
6931,11878,0.0,1.17
6932,6931,158.3,1.17
6932,10205,53.66,1.17
6932,11907,0.22,1.17
6933,116,906.43,1.17
6933,2804,793.1468974,1.17
6933,6929,796.2147267,1.17
6934,6921,603.6478432,1.17
6934,6935,9.04,1.17
6934,6957,368.8589937,1.17
6934,10205,157.74,1.17
6935,6923,0.0,1.17
6935,6934,116.1852144,1.17
6935,6936,9.04,1.17
6936,6935,116.1852144,1.17
6936,6937,9.04,1.17
6936,6958,0.0,1.17
6937,6936,16.34,1.17
6937,6938,0.0,1.17
6937,6941,9.04,1.17
6938,6937,0.0,1.17
6938,6939,0.0,1.17
6938,10204,0.0,1.17
6939,6938,0.0,1.17
6939,10206,0.0,1.17
6940,6944,2386.370992,1.17
6940,6950,470.4274366,1.17
6940,8608,1567.347673,1.17
6940,12524,1759.063026,1.17
6941,6937,16.34,1.17
6941,6942,9.04,1.17
6941,10206,0.0,1.17
6942,6925,0.0,1.17
6942,6941,16.34,1.17
6942,6943,138.6962199,1.17
6942,6961,165.1877328,1.17
6943,6926,321.3262199,1.17
6943,6942,181.5277328,1.17
6943,11996,170.84,1.17
6944,6940,2672.083178,1.17
6944,7035,2087.923122,1.17
6944,10599,398.3879015,1.17
6945,6946,0.0,1.17
6945,6969,665.84,1.17
6945,11926,677.9305781,1.17
6945,11996,520.98,1.17
6946,6945,0.0,1.17
6946,6947,0.0,1.17
6946,11994,0.0,1.17
6947,6928,0.0,1.17
6947,6946,0.0,1.17
6947,6948,0.0,1.17
6947,11926,123.2994747,1.17
6948,6947,99.60947472,1.17
6948,6949,0.0,1.17
6948,6951,0.0,1.17
6948,11995,0.0,1.17
6949,6948,99.60947472,1.17
6949,6952,216.08895,1.17
6949,6994,12.47,1.17
6949,7033,0.0,1.17
6950,6940,703.6680979,1.17
6950,10593,736.7420907,1.17
6950,10599,620.0362283,1.17
6950,12086,437.6198586,1.17
6951,6948,0.0,1.17
6951,6952,326.4643802,1.17
6951,6991,1138.190525,1.17
6952,6949,12.47,1.17
6952,6951,1138.190525,1.17
6952,6995,0.0,1.17
6952,11932,398.7343802,1.17
6953,6807,180.91,1.17
6953,6956,56.11464116,1.17
6953,11879,0.0,1.17
6954,6802,678.2371327,1.17
6954,6955,709.7156418,1.17
6954,12086,497.7810445,1.17
6954,12087,450.2317056,1.17
6955,6954,712.5440878,1.17
6955,7040,675.8719769,1.17
6955,10599,784.6634705,1.17
6955,10600,524.2667591,1.17
6956,6953,180.91,1.17
6956,6957,56.11464116,1.17
6956,10205,0.0,1.17
6957,6934,645.2026288,1.17
6957,6956,180.91,1.17
6957,6958,207.6146412,1.17
6957,6965,217.3589937,1.17
6958,6936,99.84521441,1.17
6958,6957,438.1588487,1.17
6958,6959,207.6146412,1.17
6958,7074,0.0,1.17
6959,6958,538.0040631,1.17
6959,6960,336.3408611,1.17
6959,6962,201.4,1.17
6959,7074,332.1,1.17
6960,6959,437.66,1.17
6960,6961,336.3408611,1.17
6960,6962,0.0,1.17
6961,6942,129.6562199,1.17
6961,6960,437.66,1.17
6961,6963,0.0,1.17
6961,11996,206.6846412,1.17
6962,6959,432.4440631,1.17
6962,6960,0.0,1.17
6962,6963,201.4,1.17
6962,10208,0.0,1.17
6963,6961,0.0,1.17
6963,6962,432.4440631,1.17
6963,12433,201.4,1.17
6964,6967,418.9826564,1.17
6964,8671,844.8434262,1.17
6964,10600,776.5310509,1.17
6964,12087,724.516194,1.17
6965,6957,387.9537801,1.17
6965,7074,208.5362199,1.17
6965,10207,411.8089937,1.17
6965,12431,93.42,1.17
6966,7074,121.59,1.17
6966,10208,0.0,1.17
6966,12356,67.31,1.17
6967,6964,506.8130177,1.17
6967,6968,679.2203509,1.17
6967,6973,832.5433466,1.17
6967,8673,1416.840134,1.17
6968,6967,669.25241,1.17
6968,6978,523.5491195,1.17
6968,7043,651.4147224,1.17
6968,10600,657.330541,1.17
6969,6945,641.5059369,1.17
6969,6970,665.84,1.17
6969,11997,0.0,1.17
6970,6969,641.5059369,1.17
6970,6971,84.74,1.17
6970,7071,665.84,1.17
6971,6970,0.0,1.17
6971,6972,84.74,1.17
6971,11998,0.0,1.17
6972,6971,0.0,1.17
6972,6995,84.74,1.17
6972,12022,0.0,1.17
6973,6967,1135.700242,1.17
6973,6978,570.3072366,1.17
6973,8376,541.8183837,1.17
6973,8692,220.9081948,1.17
6974,6997,0.0,1.17
6974,11998,0.0,1.17
6974,12022,0.0,1.17
6975,6976,10.71,1.17
6975,10207,0.0,1.17
6975,11881,53.33,1.17
6976,6975,53.33,1.17
6976,6985,104.13,1.17
6976,12354,259.1,1.17
6977,6984,0.0,1.17
6977,11927,137.54,1.17
6977,12362,166.76,1.17
6978,6968,408.4735566,1.17
6978,6973,618.3426938,1.17
6978,8375,523.5491195,1.17
6978,10601,572.3987948,1.17
6979,6980,726.2459369,1.17
6979,6981,0.0,1.17
6979,11927,665.84,1.17
6980,6979,665.84,1.17
6980,6981,0.0,1.17
6980,7071,726.2459369,1.17
